flexframegen:
  head          : 7 symbols
  preamble      : 64
  header        : 231 symbols (20 bytes)
  payload       : 9600 symbols (480 bytes)
    payload crc : none
    fec (inner) : none
    fec (outer) : repeat(5)
    mod scheme  : qpsk
  tail          : 7 symbols
  total         : 9909 symbols
  efficiency    : 0.39 bits/second/Hz
BursERRORPercent;SNRdB;bitErrorRate_0;bitErrorRate_1;bitErrorRate_2;bitErrorRate_3;bitErrorRate_4;bitErrorRate_5;bitErrorRate_6;bitErrorRate_7;bitErrorRate_8;bitErrorRate_9;Valid Header,Detected Frame
0.000000;3.600004;1;2;0;1;0;0;0;0;0;0;1;1 
0.000000;3.500004;0;0;0;0;0;0;0;0;1;0;1;1 
0.000000;3.400004;2;1923;0;1;0;0;1;1;1;1414;1;1 
0.000000;3.300004;0;0;1;0;1;0;0;0;0;881;1;1 
0.000000;3.200005;0;-1;1;0;0;0;0;0;0;0;1;1 
0.000000;3.100005;1;0;-1;0;0;1;0;0;0;1;1;1 
0.000000;3.000005;-1;0;1;1543;1;1;1;0;1;0;1;1 
0.000000;2.900005;1;-1;0;1;2;0;0;0;1;-1;1;1 
0.000000;2.800005;1;1;-1;0;1;2;0;1966;0;-1;1;1 
0.000000;2.700005;0;0;-1;3;0;0;0;-1;1;1;1;1 
0.000000;2.600005;0;2;2;1;0;1;1;0;1947;2;1;1 
0.000000;2.500005;0;1;-1;0;2;1;1;1;3;1;1;1 
0.000000;2.400005;0;1;5;2;2;1;0;-1;0;1;1;1 
0.000000;2.300005;-1;1928;2;2;3;0;2;0;-1;2;1;1 
0.000000;2.200006;4;4;0;3;3;0;2;-1;0;0;1;1 
0.000000;2.100006;1;4;0;1;1;-1;3;3;1;3;1;1 
0.000000;2.000006;1;1;5;4;0;4;1;0;2;4;1;1 
0.000000;1.900006;0;5;-1;-1;4;4;3;0;-1;3;1;1 
0.000000;1.800006;2;1;-1;4;-1;-1;2;1979;2013;-1;1;1 
0.000000;1.700006;3;2;2;-1;-1;6;1956;-1;-1;6;1;1 
0.000000;1.600006;5;5;1;4;3;1904;1;3;2;2;1;1 
0.000000;1.500006;-1;-1;-1;-1;7;1878;1;6;3;6;1;1 
0.000000;1.400006;5;-1;1678;4;-1;1920;2;4;2;-1;1;1 
0.000000;1.300006;3;1900;9;5;6;4;5;-1;-1;-1;1;1 
0.000000;1.200006;7;-1;-1;8;1907;7;-1;4;2;-1;1;1 
0.000000;1.100006;-1;-1;-1;4;10;4;6;-1;4;-1;1;1 
0.000000;1.000005;1998;8;4;-1;3817;5;-1;3;-1;1742;1;1 
0.000000;0.900005;-1;-1;1906;1918;-1;8;8;-1;-1;6;1;1 
0.000000;0.800005;-1;5;-1;267;12;8;11;6;7;7;1;1 
0.000000;0.700005;10;8;10;-1;11;-1;-1;6;-1;12;1;1 
0.000000;0.600005;-1;6;-1;9;2012;1414;-1;981;-1;-1;1;1 
0.000000;0.500005;-1;12;12;10;17;1785;-1;-1;12;-1;1;1 
0.000000;0.400005;-1;-1;12;9;6;10;1889;-1;-1;-1;1;1 
0.000000;0.300005;-1;-1;1776;-1;10;-1;-1;14;1878;14;1;1 
0.000000;0.200005;-1;-1;-1;-1;-1;-1;1930;-1;-1;-1;1;1 
0.000000;0.100005;17;-1;1901;-1;1891;19;20;-1;24;1907;1;1 
0.000000;0.000005;-1;-1;-1;-1;-1;17;-1;-1;1922;24;1;1 
